SERIES_CODE,שם סדרה,FREQ,תדירות,UNIT_MEASURE,יחידות מידה,DATA_ITEM,פריט,BALANCE_SHEET_SECTION,סיווג מאזני,DATA_TYPE,סוג נתון,COUNTERPART_SECTOR,מגזר נגדי,DATA_SOURCE,מקור נתונים,TIME_COLLECT,אופן חישוב בתקופת זמן,CONF_STATUS,סיווג סודיות,UNIT_MULT,מכפיל יחידות,TIME_PERIOD,OBS_VALUE,RELEASE_STATUS,שחרור תצפית
CIC_VAL_TOT_M,שטרי כסף ומעות במחזור,M,חודשי,ILS,"ש""ח",L0100,שטרי כסף ומעות במחזור,L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2003-04-30,19119.71451132,YP,תצפית משוחררת לציבור ופנימית ( Public)
CIC_VAL_TOT_M,שטרי כסף ומעות במחזור,M,חודשי,ILS,"ש""ח",L0100,שטרי כסף ומעות במחזור,L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2003-05-31,18710.67278207,YP,תצפית משוחררת לציבור ופנימית ( Public)
CIC_VAL_TOT_M,שטרי כסף ומעות במחזור,M,חודשי,ILS,"ש""ח",L0100,שטרי כסף ומעות במחזור,L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2003-06-30,18248.91814877,YP,תצפית משוחררת לציבור ופנימית ( Public)
CIC_VAL_TOT_M,שטרי כסף ומעות במחזור,M,חודשי,ILS,"ש""ח",L0100,שטרי כסף ומעות במחזור,L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2003-07-31,18420.23060652,YP,תצפית משוחררת לציבור ופנימית ( Public)
CIC_VAL_TOT_M,שטרי כסף ומעות במחזור,M,חודשי,ILS,"ש""ח",L0100,שטרי כסף ומעות במחזור,L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2003-08-31,18792.26598182,YP,תצפית משוחררת לציבור ופנימית ( Public)
CIC_VAL_TOT_M,שטרי כסף ומעות במחזור,M,חודשי,ILS,"ש""ח",L0100,שטרי כסף ומעות במחזור,L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2003-09-30,19168.37625857,YP,תצפית משוחררת לציבור ופנימית ( Public)
CIC_VAL_TOT_M,שטרי כסף ומעות במחזור,M,חודשי,ILS,"ש""ח",L0100,שטרי כסף ומעות במחזור,L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2003-10-31,19215.79608867,YP,תצפית משוחררת לציבור ופנימית ( Public)
CIC_VAL_TOT_M,שטרי כסף ומעות במחזור,M,חודשי,ILS,"ש""ח",L0100,שטרי כסף ומעות במחזור,L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2003-11-30,19624.17295622,YP,תצפית משוחררת לציבור ופנימית ( Public)
CIC_VAL_TOT_M,שטרי כסף ומעות במחזור,M,חודשי,ILS,"ש""ח",L0100,שטרי כסף ומעות במחזור,L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2003-12-31,19136.85377117,YP,תצפית משוחררת לציבור ופנימית ( Public)
CIC_VAL_TOT_M,שטרי כסף ומעות במחזור,M,חודשי,ILS,"ש""ח",L0100,שטרי כסף ומעות במחזור,L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2004-01-31,19168.58027632,YP,תצפית משוחררת לציבור ופנימית ( Public)
CIC_VAL_TOT_M,שטרי כסף ומעות במחזור,M,חודשי,ILS,"ש""ח",L0100,שטרי כסף ומעות במחזור,L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2004-02-29,19406.87399132,YP,תצפית משוחררת לציבור ופנימית ( Public)
CIC_VAL_TOT_M,שטרי כסף ומעות במחזור,M,חודשי,ILS,"ש""ח",L0100,שטרי כסף ומעות במחזור,L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2004-03-31,20001.83704132,YP,תצפית משוחררת לציבור ופנימית ( Public)
CIC_VAL_TOT_M,שטרי כסף ומעות במחזור,M,חודשי,ILS,"ש""ח",L0100,שטרי כסף ומעות במחזור,L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2004-04-30,20298.58572032,YP,תצפית משוחררת לציבור ופנימית ( Public)
CIC_VAL_TOT_M,שטרי כסף ומעות במחזור,M,חודשי,ILS,"ש""ח",L0100,שטרי כסף ומעות במחזור,L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2004-05-31,20574.31359637,YP,תצפית משוחררת לציבור ופנימית ( Public)
CIC_VAL_TOT_M,שטרי כסף ומעות במחזור,M,חודשי,ILS,"ש""ח",L0100,שטרי כסף ומעות במחזור,L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2004-06-30,20549.79370542,YP,תצפית משוחררת לציבור ופנימית ( Public)
CIC_VAL_TOT_M,שטרי כסף ומעות במחזור,M,חודשי,ILS,"ש""ח",L0100,שטרי כסף ומעות במחזור,L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2004-07-31,20662.42969142,YP,תצפית משוחררת לציבור ופנימית ( Public)
CIC_VAL_TOT_M,שטרי כסף ומעות במחזור,M,חודשי,ILS,"ש""ח",L0100,שטרי כסף ומעות במחזור,L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2004-08-31,21121.89026592,YP,תצפית משוחררת לציבור ופנימית ( Public)
CIC_VAL_TOT_M,שטרי כסף ומעות במחזור,M,חודשי,ILS,"ש""ח",L0100,שטרי כסף ומעות במחזור,L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2004-09-30,21554.79430497,YP,תצפית משוחררת לציבור ופנימית ( Public)
CIC_VAL_TOT_M,שטרי כסף ומעות במחזור,M,חודשי,ILS,"ש""ח",L0100,שטרי כסף ומעות במחזור,L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2004-10-31,20984.42871322,YP,תצפית משוחררת לציבור ופנימית ( Public)
CIC_VAL_TOT_M,שטרי כסף ומעות במחזור,M,חודשי,ILS,"ש""ח",L0100,שטרי כסף ומעות במחזור,L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2004-11-30,20872.11193367,YP,תצפית משוחררת לציבור ופנימית ( Public)
CIC_VAL_TOT_M,שטרי כסף ומעות במחזור,M,חודשי,ILS,"ש""ח",L0100,שטרי כסף ומעות במחזור,L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2004-12-31,20783.27378277,YP,תצפית משוחררת לציבור ופנימית ( Public)
CIC_VAL_TOT_M,שטרי כסף ומעות במחזור,M,חודשי,ILS,"ש""ח",L0100,שטרי כסף ומעות במחזור,L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2005-01-31,21109.41638157,YP,תצפית משוחררת לציבור ופנימית ( Public)
CIC_VAL_TOT_M,שטרי כסף ומעות במחזור,M,חודשי,ILS,"ש""ח",L0100,שטרי כסף ומעות במחזור,L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2005-02-28,21057.06564632,YP,תצפית משוחררת לציבור ופנימית ( Public)
CIC_VAL_TOT_M,שטרי כסף ומעות במחזור,M,חודשי,ILS,"ש""ח",L0100,שטרי כסף ומעות במחזור,L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2005-03-31,21255.16821812,YP,תצפית משוחררת לציבור ופנימית ( Public)
CIC_VAL_TOT_M,שטרי כסף ומעות במחזור,M,חודשי,ILS,"ש""ח",L0100,שטרי כסף ומעות במחזור,L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2005-04-30,22426.36175772,YP,תצפית משוחררת לציבור ופנימית ( Public)
CIC_VAL_TOT_M,שטרי כסף ומעות במחזור,M,חודשי,ILS,"ש""ח",L0100,שטרי כסף ומעות במחזור,L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2005-05-31,21888.33969182,YP,תצפית משוחררת לציבור ופנימית ( Public)
CIC_VAL_TOT_M,שטרי כסף ומעות במחזור,M,חודשי,ILS,"ש""ח",L0100,שטרי כסף ומעות במחזור,L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2005-06-30,22288.07563447,YP,תצפית משוחררת לציבור ופנימית ( Public)
CIC_VAL_TOT_M,שטרי כסף ומעות במחזור,M,חודשי,ILS,"ש""ח",L0100,שטרי כסף ומעות במחזור,L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2005-07-31,22708.69342907,YP,תצפית משוחררת לציבור ופנימית ( Public)
CIC_VAL_TOT_M,שטרי כסף ומעות במחזור,M,חודשי,ILS,"ש""ח",L0100,שטרי כסף ומעות במחזור,L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2005-08-31,23277.57688222,YP,תצפית משוחררת לציבור ופנימית ( Public)
CIC_VAL_TOT_M,שטרי כסף ומעות במחזור,M,חודשי,ILS,"ש""ח",L0100,שטרי כסף ומעות במחזור,L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2005-09-30,23470.09387507,YP,תצפית משוחררת לציבור ופנימית ( Public)
CIC_VAL_TOT_M,שטרי כסף ומעות במחזור,M,חודשי,ILS,"ש""ח",L0100,שטרי כסף ומעות במחזור,L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2005-10-31,24558.50984647,YP,תצפית משוחררת לציבור ופנימית ( Public)
CIC_VAL_TOT_M,שטרי כסף ומעות במחזור,M,חודשי,ILS,"ש""ח",L0100,שטרי כסף ומעות במחזור,L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2005-11-30,24342.17306052,YP,תצפית משוחררת לציבור ופנימית ( Public)
CIC_VAL_TOT_M,שטרי כסף ומעות במחזור,M,חודשי,ILS,"ש""ח",L0100,שטרי כסף ומעות במחזור,L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2005-12-31,24415.32003832,YP,תצפית משוחררת לציבור ופנימית ( Public)
CIC_VAL_TOT_M,שטרי כסף ומעות במחזור,M,חודשי,ILS,"ש""ח",L0100,שטרי כסף ומעות במחזור,L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2006-01-31,24597.34260142,YP,תצפית משוחררת לציבור ופנימית ( Public)
CIC_VAL_TOT_M,שטרי כסף ומעות במחזור,M,חודשי,ILS,"ש""ח",L0100,שטרי כסף ומעות במחזור,L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2006-02-28,24660.30633942,YP,תצפית משוחררת לציבור ופנימית ( Public)
CIC_VAL_TOT_M,שטרי כסף ומעות במחזור,M,חודשי,ILS,"ש""ח",L0100,שטרי כסף ומעות במחזור,L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2006-03-31,25077.49000207,YP,תצפית משוחררת לציבור ופנימית ( Public)
CIC_VAL_TOT_M,שטרי כסף ומעות במחזור,M,חודשי,ILS,"ש""ח",L0100,שטרי כסף ומעות במחזור,L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2006-04-30,25265.64325697,YP,תצפית משוחררת לציבור ופנימית ( Public)
CIC_VAL_TOT_M,שטרי כסף ומעות במחזור,M,חודשי,ILS,"ש""ח",L0100,שטרי כסף ומעות במחזור,L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2006-05-31,25069.29175207,YP,תצפית משוחררת לציבור ופנימית ( Public)
CIC_VAL_TOT_M,שטרי כסף ומעות במחזור,M,חודשי,ILS,"ש""ח",L0100,שטרי כסף ומעות במחזור,L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2006-06-30,25031.29728252,YP,תצפית משוחררת לציבור ופנימית ( Public)
CIC_VAL_TOT_M,שטרי כסף ומעות במחזור,M,חודשי,ILS,"ש""ח",L0100,שטרי כסף ומעות במחזור,L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2006-07-31,25309.86697857,YP,תצפית משוחררת לציבור ופנימית ( Public)
CIC_VAL_TOT_M,שטרי כסף ומעות במחזור,M,חודשי,ILS,"ש""ח",L0100,שטרי כסף ומעות במחזור,L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2006-08-31,25442.30821972,YP,תצפית משוחררת לציבור ופנימית ( Public)
CIC_VAL_TOT_M,שטרי כסף ומעות במחזור,M,חודשי,ILS,"ש""ח",L0100,שטרי כסף ומעות במחזור,L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2006-09-30,25645.45787687,YP,תצפית משוחררת לציבור ופנימית ( Public)
CIC_VAL_TOT_M,שטרי כסף ומעות במחזור,M,חודשי,ILS,"ש""ח",L0100,שטרי כסף ומעות במחזור,L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2006-10-31,25370.50065727,YP,תצפית משוחררת לציבור ופנימית ( Public)
CIC_VAL_TOT_M,שטרי כסף ומעות במחזור,M,חודשי,ILS,"ש""ח",L0100,שטרי כסף ומעות במחזור,L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2006-11-30,25044.80589082,YP,תצפית משוחררת לציבור ופנימית ( Public)
CIC_VAL_TOT_M,שטרי כסף ומעות במחזור,M,חודשי,ILS,"ש""ח",L0100,שטרי כסף ומעות במחזור,L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2006-12-31,25544.10483037,YP,תצפית משוחררת לציבור ופנימית ( Public)
CIC_VAL_TOT_M,שטרי כסף ומעות במחזור,M,חודשי,ILS,"ש""ח",L0100,שטרי כסף ומעות במחזור,L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2007-01-31,25563.41201027,YP,תצפית משוחררת לציבור ופנימית ( Public)
CIC_VAL_TOT_M,שטרי כסף ומעות במחזור,M,חודשי,ILS,"ש""ח",L0100,שטרי כסף ומעות במחזור,L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2007-02-28,26069.26121507,YP,תצפית משוחררת לציבור ופנימית ( Public)
CIC_VAL_TOT_M,שטרי כסף ומעות במחזור,M,חודשי,ILS,"ש""ח",L0100,שטרי כסף ומעות במחזור,L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2007-03-31,27048.46084962,YP,תצפית משוחררת לציבור ופנימית ( Public)
CIC_VAL_TOT_M,שטרי כסף ומעות במחזור,M,חודשי,ILS,"ש""ח",L0100,שטרי כסף ומעות במחזור,L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2007-04-30,26614.91271487,YP,תצפית משוחררת לציבור ופנימית ( Public)
CIC_VAL_TOT_M,שטרי כסף ומעות במחזור,M,חודשי,ILS,"ש""ח",L0100,שטרי כסף ומעות במחזור,L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2007-05-31,26448.68896362,YP,תצפית משוחררת לציבור ופנימית ( Public)
CIC_VAL_TOT_M,שטרי כסף ומעות במחזור,M,חודשי,ILS,"ש""ח",L0100,שטרי כסף ומעות במחזור,L,התחייבויות,STK,יתרה,S1,סך המשק,BOI,בנק ישראל,E,סוף תקופה,F,לא סודי,6,מיליונים,2007-06-30,26829.81435577,YP,תצפית משוחררת לציבור ופנימית ( Public)
